100 30 100 100 100 100 70 80 90 90 90 100 100 100 100
100 70 100 70 90 100 100 50 50 40 90 100 100 50 50
100 70 100 50 80 100 50 60 90 100 90 0 0 0 0
100 100 100 100 80 100 100 90 90 100 90 100 0 0 100 100 100 100
100 0 0 0 0 0 0 0 0 0 90 100 0 0 100
60
50
50
yes i did and it was mostly about the rating or providing the score for some few of the actions
yes especially the lifting and pouring
