5 5 12 13 15 17 25 30 32 45 55 65 85 95 98
10 12 20 22 25 30 32 40 45 55 65 80 98 100 100
10 15 25 30 40 42 44 50 55 65 75 78 78 78 78
5 5 20 25 28 35 40 50 55 60 80 80 80 80 85 95 100 100
10 10 10 10 10 10 10 10 10 10 15 25 28 30 30
100
55
50
n/a
don't fully understand the question but presumably in situations in which a yes/no or presence/absence detector is needed (e.g. is the cup present)
