100 100 100 100 100 100 100 100 100 100 100 100 95 100 100
100 100 100 100 100 100 100 100 100 0 100 100 100 50 40
100 100 100 100 100 100 100 100 100 100 100 0 0 0 0
100 100 100 100 100 100 95 100 100 100 100 0 0 0 50 95 90 90
0 0 0 0 0 0 0 0 0 0 100 100 100 100 100
0
0
50
"A little, when the robot would make an error, but still be able to perform an action well afterwards made me think how I should rate it."
"I did not notice such instances, it seemed to be autonomous."
