100 100 100 90 90 100 100 95 95 100 100 100 97 100 100
100 100 100 100 100 100 100 100 100 95 100 100 100 100 100
100 100 100 100 100 100 100 100 100 100 100 10 10 10 10
100 100 100 100 100 100 100 100 100 100 100 95 95 90 100 100 100 100
10 10 10 10 10 10 8 10 10 0 0 100 100 100 100
10
15
80
""
""
