100 90 100 100 70 100 90 100 100 100 95 95 90 100 100
100 100 100 90 85 95 100 100 100 5 100 100 100 50 65
100 100 100 100 75 100 100 100 100 100 100 0 0 0 0
100 100 100 100 75 100 100 100 90 100 100 0 0 0 70 100 100 100
0 0 0 0 0 0 0 0 0 0 70 100 90 100 100
20
0
10
"I wasn't sure if I should remove score for slight mistakes, such as taking too long or taking an inefficient route to complete an action, or slightly bumping an object."
"It was clear when the robot was doing something wrong, its mistakes are usually quite obvious."
