10 10 30 32 35 39 45 49 53 60 70 80 90 95 100
10 10 20 25 30 40 40 45 50 55 65 70 80 85 90
10 12 20 30 35 35 35 38 48 58 62 0 62 62 62
10 10 20 25 29 31 35 42 48 50 60 61 61 61 68 75 85 98
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50
30
10
I really didn't understand the point of any of it.
Not that I was aware of.
