100 0 100 100 100 100 50 100 100 90 100 100 100 100 100
100 100 100 100 100 100 100 100 100 0 100 100 100 50 50
100 100 100 100 50 100 100 100 100 100 100 0 0 0 0
100 100 100 100 100 100 100 100 100 100 100 0 0 0 100 100 100 90
0 0 0 0 0 0 0 0 0 0 0 100 100 100 100
60
100
100
No
I don't believe so
