5 5 10 10 10 15 10 10 10 5 5 5 10 10 10
5 5 10 5 5 10 5 5 5 1 3 5 5 5 5
7 7 10 7 5 7 3 5 8 8 7 0 0 0 0
5 5 10 5 7 10 10 5 3 6 3 0 0 3 7 10 5 7
1 1 3 1 1 1 1 1 0 0 0 5 5 5 7
90
50
75
"Not really confused, it just felt a bit clunky in some of the scenarios."
Somewhat.
