10 10 50 50 20 60 60 60 20 60 60 100 100 100 100
100 100 100 100 100 100 100 100 100 100 100 100 100 100 100
100 100 100 100 100 100 100 100 20 10 100 0 0 0 0
100 100 100 100 100 100 100 50 30 10 100 0 0 0 100 100 100 100
0 0 0 0 0 0 0 0 0 100 100 100 100 100 100
25
0
70
"At first I was confused because I didn't know if I was supposed to ""grade"" the robot on just the segment or the entire process thus far for each ""episode"""
When the robot literally dropped the blue cup. That is what I was expecting all along. 
