10 13 19 56 66 80 58 83 84 86 88 89 94 99 99
5 7 15 17 19 25 26 30 32 17 75 85 90 98 100
5 10 15 20 23 35 37 40 45 70 75 80 20 0 85
5 7 10 13 17 20 25 29 35 60 70 0 0 83 88 93 97 100
3 2 0 0 0 0 10 0 0 20 30 35 40 50 55
35
70
90
"Nope, very straightforward. "
""
